InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
990	926.1590019225828	1426.801215614414	623.7646134989706	1172.1947867679708	1077.7123537299121	593.8854092838726	985.8835703564661	505.6021434225519	1069.5077598073326	853.3649673017418	649.7436639446811	1295.2587712241043	6405.2379507032365	1106.0448421616
439	916.2622722320153	1376.7678964820086	674.8050450088241	1157.1399041864095	1004.2502466266062	556.9405171148029	900.468026692165	479.620984025084	1095.6560746718403	804.9366601699616	685.0043189087445	1224.6227295438346	4457.5396709319475	0.3816578275
240	88.09623417200963	11.438674329361785	24.210819048511244	99.91302141645332	53.93284237584619	12.788524771314243	144.32005940498368	12.208750807365949	34.76687253466335	148.21746965819509	106.31934748321618	26.514690054098228	4355.804223251507	3470.1010740976
1201	905.1369115320712	1396.97849814696	668.4200091569783	1152.6371669894138	1008.4881864342243	579.9187569824702	960.4405054093738	499.6559076433257	1058.0258616260126	735.4369032798762	652.4946626539984	1281.1063050489913	4533.8880841904875	14.9954385183
483	888.1976855167686	1402.7664572413803	657.0137601111859	1127.430028176241	1001.0816789304365	555.9315928580252	927.231316945155	499.9589883545691	1104.0578302171348	702.7241747956786	644.3878203872111	1157.6427422707038	4345.825847373784	12.1143258145
243	959.1789403707471	1452.254504181495	695.568187034609	1230.7563190174574	1071.9566981988517	573.8263998319222	955.0369822157978	509.6971316301881	1072.2666267192412	854.3436311125896	694.0614996323976	1228.745047804792	5721.379480767294	672.9436896004
147	934.8017236676716	1420.0274335618874	689.1045956298805	1250.5930355228718	974.9862451478812	618.7383634944687	970.7738830495873	514.7980855252456	1085.9945462693343	726.0423878150591	668.5559529037052	1299.2112280140032	5373.071776151858	339.7910444621
1063	544.1807646760195	990.1527986444023	251.57461145453703	610.4867392808063	336.6410943820798	290.3983698116045	307.05368842004384	116.61279335051496	564.5795899776019	333.57404456593304	281.99588391338324	1021.3684408952852	4719.9476754200605	1054.296974085
1431	97.67278620388574	48.454094830072265	29.6033853322816	179.74893928117868	97.3235547068739	22.577817626128724	115.13001652407854	13.53376823596771	52.946548014094894	97.53896160554011	118.87755183097278	46.8951391713719	3997.9847326986205	3184.1190238922
724	268.42142933317973	374.68147242900204	93.26128680990726	336.4389034776538	185.05339661561752	65.48308062589912	186.85005187435246	40.021837487408135	235.2360397504058	231.04653786417396	217.59486476915762	225.5321085268697	4343.942827750356	2136.7236560298
353	398.34182195148867	1031.1450735050175	221.78980610965806	414.6190867922275	448.9027599854719	267.7627875208932	307.91973892906196	124.81616384274885	365.3050613399723	367.17135862184193	241.47127789516463	1030.5019894560126	4856.755172525993	1564.3218210399
1483	788.3188166131785	994.1455924173574	479.78824311473073	1077.296502811779	902.2668978623252	383.0962246405335	767.8574069806181	420.50399633921455	930.5683571084994	482.1847876388938	568.8005191297574	1164.2327466835973	5453.566835749844	1339.5372204149
1284	949.9116088895288	1424.400650093106	643.1941707636275	1226.8791226914916	1019.4355331561989	562.7808999700287	946.4145064869251	490.25192773391547	1101.943983413454	759.6268243426753	678.9482947280168	1204.6823447807733	5469.543348318436	573.1712088224
706	150.57255423608632	74.674099079022	56.10676720953951	246.81763570428015	115.05363411439856	5.272161926227972	168.85506676358207	6.079421460299957	103.08127115560102	174.91281558712117	193.1971784973736	57.260094530783206	4074.9355761971806	2677.7219865081
849	901.1329953943465	1407.2389709291988	667.4313670818375	1214.054303234436	1039.1913320166382	562.1556185573841	928.0092124653013	502.7998522529197	1056.6630654015719	707.0425208876323	678.1170564465973	1269.2242297929101	4849.866803174804	121.3590300495
934	929.7862532281936	1394.8063545493692	690.0555007532281	1214.188011354988	1033.8289117621873	595.8258780168981	983.1802830191771	518.3717748656886	1106.8975987171304	785.8877883033158	670.7037109185887	1293.7934517204505	4746.270412818128	22.4010007921
1442	936.411639306814	1405.7795659037909	652.5134562144665	1218.7642589737031	980.6191137775603	560.4990402172997	1017.8242567190846	503.1915803212745	1098.8275028659116	890.9238698972372	665.6094970241847	1180.7778712212285	5664.054221978255	709.3003782476
493	940.5821055891503	1430.5921940156109	676.6391955068503	1142.8272448716211	978.0076796175471	579.1297724628442	991.6782129653129	503.36904120813637	1078.9512804698697	853.9580660566209	648.1240677449241	1280.4241067909823	5597.943251343125	492.2880665615
1134	950.2178685492187	1386.6512045041452	661.3606009816426	1111.7282076882077	1032.8198596580457	595.1252221634193	1011.9216763157043	509.2979745443076	1084.3463118086752	925.3324459485825	643.0045741742749	1301.5768475141363	5065.079480670604	97.0963011654
198	376.1125079144613	541.853416644831	177.9876583512271	426.7008639284534	411.04114454538995	126.8681388242774	324.62892830084746	65.27762266878376	507.70633860803457	339.6550097574927	168.8985782017952	954.3096744484322	4242.513398818814	1034.4239829908
614	889.3134526136466	1246.7861389351278	609.2326907092263	948.626700823235	1011.5853491474527	573.6238585893792	922.8675930694848	493.3187882808384	1040.6726638439234	863.2977039460251	561.4735707585985	1004.6617422856707	5160.927173246502	298.6194633768
1412	962.0064760094446	1424.1225455637114	656.7955492017445	1181.2739487401989	1060.3087300408242	598.6815364484258	919.2287440299177	509.12201193700554	1084.1881654047038	682.9039395966804	668.0659207570677	1207.1206584908284	5405.603259678309	448.2040224304
190	937.1305460712271	1404.9352986667595	660.466285100845	1211.443204766974	993.9156922302122	561.2450811664406	904.25380463566	494.9718689716047	1104.8117411224714	847.5640352247012	667.8606484319545	1227.5589674594055	4630.711177627457	6.6714957528
1469	153.36171119970328	215.00352476973993	70.4916632629703	320.5075268228577	56.3935750302166	53.557054022317146	145.44944251143082	35.51030438452376	143.54551200504488	142.2171271218194	122.5515693808737	303.98825928014253	3389.870029875024	1213.4016721504
389	1.5856106270051895	0.685624703506938	1.7505584269756638	8.079613645437579	9.354146427184434	0	26.160203867378456	0	1.0008074091396744	181.48042342037903	47.64407741227955	1.9109436950428642	4057.484363289916	6996.4683670962
137	15.611773153205664	11.408072119179206	10.93856458867879	45.55500952478585	13.91086364460781	0	22.191512728942758	0	7.622759516221949	261.8210501070186	16.239135547254673	0.5711759450455651	4508.86883678133	5508.0830937523
1313	952.4242743325823	1453.808242961226	623.2466213150773	1164.9674102778617	1074.5007392287855	593.2824927672424	915.6708324263533	488.96882782146207	1076.6237997671346	679.3578770943228	701.0729928274109	1318.1464979869659	6126.324250102428	1013.3462440001
1337	512.3367186495241	1089.1896124999382	301.4356568931275	564.5264997952565	519.7387758062798	311.67452430885663	416.5922049111661	206.1895465195078	552.9032962487677	370.27539407309695	331.1918140184567	961.4230751717208	5107.380084739126	2272.7254873524
343	53.35565529553118	14.780903097078333	0.6521306494730941	78.74843099443531	81.63904224527845	0.6064801384618129	53.473070918381225	0	21.725570095864825	261.8803485614184	70.73183036219682	18.9712301075502	4605.793896005748	5791.3814543231
1272	975.8852481084957	1364.6253733215208	636.5401239843006	1195.9720272081686	1044.7424515498828	578.2179402131687	938.2240954875025	504.2140613367134	1102.1897549496714	867.9500927779052	662.2219037449927	1204.6226324114018	5554.023577963718	564.4254578258
9	970.2279999815374	1435.1576731700336	616.6164287969723	1160.9253348160842	1079.2295490872943	585.3416578161892	950.1842070107373	488.9304361829562	1076.4021536484076	788.5193133441403	729.6101584804329	1306.5620863632435	6551.586291355556	1507.2235936007
840	784.0853026387184	1284.3065483438172	542.8774243363627	1052.873685983864	905.7716361305824	496.82876870266233	714.2544113649154	433.3765363540552	884.3341253305864	663.3161584363704	606.1209347461966	943.5400168340258	6251.8669136303515	2105.1386668518
1437	895.3843874303382	1401.5484528252127	722.4596331912044	1178.5723600473516	1019.7489985050488	557.6027338499604	969.1651001160684	484.1892836262248	1092.286783353822	892.5697544938217	668.4638336147215	1202.5973371766472	4545.200487374576	3.1945176062
215	52.065333378475486	18.478113089842825	18.814024820285766	179.69132293802656	17.067209262985912	1.0	71.9063089461039	3.823168100592353	38.754852229558416	40.606564254774476	88.98894285034554	39.88345629503287	4505.055345726153	4566.4337757249
466	2.4820202737689905	19.570351310791587	19.374421117278157	32.33154036241124	18.19505129853968	0	22.69738591488879	0	13.209118316860732	115.87105337284913	12.405262185858769	9.540395983000675	4560.47068753811	4140.7451631825
1468	960.1854380170721	1416.4001203892371	670.7164011463	1201.5811577831673	1016.4201221881254	559.6174703267668	899.5495736992381	515.9549753532333	1141.4716137035177	811.3174218470607	654.6546242677312	1306.6299021934478	5060.427350676508	63.5839918863
978	419.1506665904818	838.8393789143747	175.65386180972357	365.433840203297	220.67428687926713	211.57457116463831	229.68990467218688	73.03827827349576	457.44285350636375	242.09217772480616	208.66088504222066	340.7914535703905	4782.772521111615	2569.5075672284
330	165.3026905927145	122.01088208436252	26.740765388754916	108.88778530030773	96.24171360394148	31.154218650574357	103.92700635198423	11.543779537217421	114.99289881441167	104.58722371833204	94.94768370663779	44.37150074679792	4085.38360965473	3154.8386892118
520	74.20444451848626	14.517465722724843	30.768632510063995	256.59725398651653	34.08440420666077	9.063896207719779	108.7520348181836	9.155755075236392	62.678888516121575	131.2525001642548	144.52637247261484	39.78639417671576	4582.081394776331	4059.8790502179
962	54.247880531255895	26.85499312227034	13.738778421772308	51.41979539844446	89.37988200389705	7.6239472369848285	70.79847149659331	0	20.440339600161913	253.33319161489342	51.72223880927445	43.456551644519145	4696.271882311582	5335.8353977567
1136	241.14512489807328	364.1740510530521	91.76175257656381	431.54426679329305	176.4351456610989	48.653657452726534	223.52081198833707	41.295753153241456	274.706839650663	316.90117391299754	230.28343370141812	224.55094586587347	4839.908617461285	3689.3770212549
843	947.3305650292396	1438.0735903737466	608.8859230333271	1192.3687684965478	1041.881568110883	558.7570894180345	933.3320440517211	509.58951540952677	1083.3301613850676	850.8985644933197	715.3414612652091	1310.719010054921	6742.118873894113	1606.2506921555
658	49.416897448669836	4.320442938740063	32.0863502486068	178.20471054475402	18.87536864392888	2.653620426865158	94.52215918562013	5.4757635516055565	34.55817574856496	97.55261945887207	108.0231661353401	39.796070012746256	4223.75261377536	6233.8393371218
1309	937.9753717203051	1387.9169604163367	689.5557552375518	1151.9436582596793	1019.750058106281	565.2876045474306	910.5533238832749	506.0224777034997	1096.3436432196331	814.4158250157697	662.4709643364337	1189.7826633250852	4235.675517489308	0.0210984262
67	938.3590896702582	1430.6457662955343	628.7054526708315	1213.8206565862747	1090.001613103206	589.9532995579999	968.4080678702966	496.7826719323273	1094.1444759568171	933.6272927673361	694.6229685688259	1318.5493053350542	6578.076297000422	1050.7862541783
309	934.3683207299767	1421.414687671877	632.122900637704	1231.0080364079956	989.0807278737836	601.192457651785	890.2577977052304	484.8175029601869	1065.9943198568549	797.2966054296423	664.2148544585218	1220.7722802458486	6517.757002741789	1638.4241198177
339	949.1143264466702	1399.316090281345	658.1529325703495	1137.3126608396444	1032.346721655043	579.3107030096778	967.2581628045457	504.64266465146187	1114.9047653726977	795.1764146059753	640.4318665763466	1195.9434637074787	4840.512100558975	50.6945246457
390	977.4690930993917	1427.4328467406763	646.5135410834749	1231.236037805355	1093.9387514445064	563.032894472955	975.7193148245289	533.0346984505352	1073.703320031599	840.956492483435	658.3038512736123	1321.6770543514876	5721.816817064606	436.4079940849
