Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
58	5800	789	1000	0.8939231854808247	500	289	0.6910769230769205	0.8719898605830165	16.34594361782074
59	5900	783	1000	0.7451659262210909	497	286	0.6929230769230745	0.876117496807152	16.478548634052277
60	6000	778	1000	0.9379931607690938	492	286	0.6945384615384594	0.8753213367609255	16.613095581531525
61	6100	779	1000	-3.3909769966864873	486	293	0.6953846153846134	0.865211810012837	16.75474325021108
62	6200	776	1000	0.9701072844099883	481	295	0.6962307692307674	0.8711340206185567	16.896374050776164
63	6300	774	1000	0.8772620692693353	474	300	0.6963846153846136	0.8746770025839793	17.040834633509316
64	6400	769	1000	0.9005729331033534	467	302	0.6971538461538449	0.8790637191157347	17.183881855010988
65	6500	768	1000	0.8012280670225005	464	304	0.6965384615384608	0.8763020833333334	17.327877219518026
66	6600	770	1000	0.8466164794783287	462	308	0.6956923076923068	0.8766233766233766	17.47219136953354
67	6700	771	1000	0.6692108705081171	462	309	0.6959999999999993	0.8793774319066148	17.616542919476828
68	6800	772	1000	0.7692509509014119	460	312	0.6969230769230761	0.8769430051813472	17.762928219636283
69	6900	771	1000	0.8122916523169414	456	315	0.6974615384615376	0.8767833981841764	17.907106248537698
70	7000	773	1000	0.7385539273729743	454	319	0.6967692307692299	0.8758085381630013	18.056600832939147
71	7100	773	1000	0.7467780473720148	453	320	0.698153846153845	0.8771021992238034	18.210193304220834
72	7200	772	1000	0.8317382296797127	448	324	0.698153846153845	0.8795336787564767	18.358281898498536
73	7300	770	1000	0.8313790242910851	444	326	0.6985384615384604	0.8857142857142857	18.508335220813752
74	7400	768	1000	0.8455441733473151	440	328	0.6999230769230758	0.8841145833333334	18.66160585085551
75	7500	769	1000	0.9577364802098883	435	334	0.7001538461538448	0.88296488946684	18.8182222366333
76	7600	771	1000	0.8980159010565033	434	337	0.6999999999999987	0.880674448767834	18.978009355068206
77	7700	769	1000	0.818943548686132	429	340	0.7009230769230756	0.8842652795838751	19.13365346590678
78	7800	770	1000	0.4547025575772664	428	342	0.7008461538461526	0.8909090909090909	19.290646167596183
79	7900	772	1000	0.743124884124837	425	347	0.7015384615384602	0.8847150259067358	19.442638516426086
80	8000	771	1000	0.6262253037902218	420	351	0.7023846153846146	0.8858625162127107	19.60691036780675
81	8100	770	1000	0.7167134125761576	418	352	0.7023076923076913	0.8844155844155844	19.761078051726024
82	8200	766	1000	0.8907377931235508	413	353	0.7031538461538454	0.8877284595300261	19.924172135194144
83	8300	767	1000	0.8365746577097193	414	353	0.7037692307692296	0.8917861799217731	20.07975938717524
84	8400	767	1000	0.8191601072260708	413	354	0.7033076923076913	0.8956975228161669	20.228361984093983
85	8500	767	1000	0.8009187057965923	410	357	0.7040769230769223	0.8956975228161669	20.383874519666037
86	8600	767	1000	0.8614249032155769	409	358	0.7039999999999994	0.9009126466753585	20.540011270840964
87	8700	772	1000	0.9382776983205884	410	362	0.7042307692307684	0.8976683937823834	20.68646477063497
88	8800	773	1000	0.6552922234700648	410	363	0.7041538461538454	0.9003880983182406	20.8300506512324
89	8900	772	1000	0.6306555295559223	408	364	0.7041538461538454	0.9002590673575129	20.977058486143747
90	9000	773	1000	0.6680588507666685	406	367	0.7044615384615376	0.9029754204398448	21.1249587337176
91	9100	772	1000	0.7348905046744598	405	367	0.704153846153845	0.905440414507772	21.27122416893641
92	9200	767	1000	0.9298775462954058	400	367	0.7056153846153838	0.9061277705345502	21.417009635766348
93	9300	769	1000	0.7694697748396194	399	370	0.7059999999999991	0.9037711313394018	21.563280236721038
94	9400	765	1000	0.825501505826463	396	369	0.7055384615384606	0.9071895424836601	21.7045134027799
95	9500	762	1000	0.7978579082079665	395	367	0.7045384615384606	0.9133858267716536	21.866495068868
96	9600	761	1000	0.905404507128818	394	367	0.7046923076923068	0.9145860709592641	22.022936805089316
97	9700	756	1000	-0.17971605263166893	391	365	0.7056153846153842	0.9153439153439153	22.1753750483195
98	9800	757	1000	0.9629125520463573	390	367	0.7059999999999992	0.9114927344782034	22.331109217802684
99	9900	757	1000	0.863746644398401	384	373	0.7053846153846147	0.9088507265521797	22.487583951155344
100	10000	755	1000	0.8482079615640385	379	376	0.7063846153846147	0.9139072847682119	22.641871468226114
101	10100	752	1000	0.899756874501144	374	378	0.7075384615384609	0.913563829787234	22.795039904117584
102	10200	754	1000	0.6770828448211735	375	379	0.7076153846153841	0.9217506631299734	22.940878518422444
103	10300	754	1000	0.8925238457510609	373	381	0.7078461538461532	0.9204244031830239	23.086382671197256
104	10400	756	1000	-0.6364990331445243	371	385	0.707615384615384	0.9193121693121693	23.242759335041047
105	10500	754	1000	-0.241005919141328	369	385	0.7077692307692302	0.9244031830238727	23.39134163459142
106	10600	760	1000	0.9007490833737802	366	394	0.7076923076923073	0.9144736842105263	23.555587951342265
107	10700	762	1000	0.7764208084930148	366	396	0.7080769230769226	0.916010498687664	23.71178626616796
108	10800	760	1000	0.8194541268156453	365	395	0.708307692307692	0.9157894736842105	23.87176115512848
109	10900	754	1000	0.7068523741815244	360	394	0.7089230769230764	0.9137931034482759	24.029517702261607
110	11000	753	1000	0.9342541197750964	356	397	0.7106923076923072	0.9057104913678619	24.19259728193283
111	11100	756	1000	0.8729845470734587	356	400	0.7115384615384611	0.9007936507936508	24.352479485670724
112	11200	752	1000	0.9587746981321	354	398	0.7129230769230763	0.898936170212766	24.514371518294016
113	11300	752	1000	0.729440295917026	354	398	0.7128461538461532	0.9042553191489362	24.677065034707386
114	11400	750	1000	0.873691825301181	353	397	0.7120769230769223	0.9053333333333333	24.837393200397493
115	11500	751	1000	0.7004789412087667	352	399	0.7136923076923073	0.9041278295605859	24.999086916446686
116	11600	747	1000	0.6862947866794626	350	397	0.7135384615384612	0.9089692101740294	25.156527650356292
117	11700	747	1000	0.8724394307991449	348	399	0.7139230769230764	0.9103078982597055	25.309920700391135
118	11800	748	1000	0.6507404162857027	345	403	0.7138461538461534	0.9090909090909091	25.460760752360027
119	11900	746	1000	0.7863415848369502	342	404	0.7144615384615383	0.9115281501340483	25.612736185391743
120	12000	748	1000	0.6685836923711486	342	406	0.7142307692307687	0.9064171122994652	25.77140078544617
121	12100	750	1000	0.7731338370877201	341	409	0.7141538461538458	0.9133333333333333	25.92426798741023
122	12200	751	1000	0.8662705385356353	341	410	0.7148461538461536	0.9094540612516645	26.071999220053353
123	12300	750	1000	0.864334538732229	339	411	0.7149230769230764	0.9146666666666666	26.223644252618154
124	12400	749	1000	0.724944743067851	338	411	0.7153846153846147	0.9132176234979973	26.374677467346192
125	12500	753	1000	0.9553399053843343	334	419	0.7161538461538456	0.9057104913678619	26.535893603165945
126	12600	755	1000	0.7664245996457071	329	426	0.7154615384615379	0.9006622516556292	26.701821553707124
127	12700	757	1000	0.9292375709220644	328	429	0.7173846153846144	0.892998678996037	26.871357115109763
128	12800	758	1000	0.6813627833236544	328	430	0.716615384615384	0.8931398416886543	27.046411550045015
129	12900	758	1000	0.6392657171986029	327	431	0.7169999999999993	0.8918205804749341	27.2225036183993
130	13000	759	1000	0.8382890604728058	324	435	0.7173076923076915	0.8880105401844532	27.40234903494517
131	13100	762	1000	0.8483355013030505	321	441	0.716846153846153	0.8792650918635171	27.591473786036172
132	13200	763	1000	0.8367892431492919	322	441	0.7172307692307686	0.8781127129750983	27.775934819380442
133	13300	763	1000	0.8096433393516006	320	443	0.7170769230769218	0.8741808650065531	27.955015520254772
134	13400	763	1000	0.6299722393904881	319	444	0.7173076923076911	0.8768020969855832	28.143510301907856
135	13500	761	1000	0.8654999386738553	314	447	0.7187692307692295	0.873850197109067	28.337288848559062
136	13600	763	1000	0.748512881224523	315	448	0.7183846153846142	0.8768020969855832	28.52847518523534
137	13700	763	1000	0.550809973152483	314	449	0.7193076923076911	0.8768020969855832	28.71268873612086
138	13800	764	1000	0.7103807580897431	313	451	0.7196923076923066	0.8717277486910995	28.907604400316874
139	13900	760	1000	0.7182538451609694	315	445	0.7205384615384609	0.8802631578947369	29.094616635640463
140	14000	761	1000	0.9090755075601408	314	447	0.7216923076923069	0.8843626806833115	29.28167761961619
141	14100	761	1000	0.902155278152612	309	452	0.7237692307692296	0.8804204993429697	29.4613179842631
142	14200	761	1000	0.8790376034869616	308	453	0.7243076923076913	0.8869908015768725	29.643538717428843
143	14300	764	1000	0.9163272016372018	308	456	0.723999999999999	0.8821989528795812	29.832837319374086
144	14400	763	1000	0.9033015100678015	308	455	0.7238461538461527	0.8794233289646134	30.017417470614117
145	14500	765	1000	0.9562284953667344	308	457	0.7240769230769218	0.8771241830065359	30.205029221375785
146	14600	764	1000	0.9646251330923211	307	457	0.7239230769230754	0.8795811518324608	30.392303935686748
147	14700	761	1000	0.9158564996447067	304	457	0.72353846153846	0.8804204993429697	30.577979489167532
148	14800	761	1000	0.767304563878168	299	462	0.7239230769230753	0.8791064388961892	30.76460255384445
149	14900	762	1000	-28337030732.251965	297	465	0.7234615384615369	0.8753280839895013	30.95154166618983
150	15000	757	1000	0.7912948510705132	296	461	0.7235384615384602	0.8811096433289299	31.133018783728282
151	15100	762	1000	0.9527175561405875	294	468	0.7228461538461527	0.8740157480314961	31.329866166909536
152	15200	766	1000	0.8705350657715898	292	474	0.7221538461538454	0.8681462140992167	31.539205269018808
153	15300	765	1000	0.7669030100961224	291	474	0.7218461538461529	0.869281045751634	31.746571000417074
154	15400	761	1000	0.7969726682535772	286	475	0.7226153846153838	0.8699080157687253	31.952391918500265
155	15500	752	1000	0.8847858603842964	282	470	0.723153846153845	0.875	32.15970942179362
156	15600	754	1000	0.8974847886334536	281	473	0.7243076923076912	0.870026525198939	32.35962993701299
157	15700	756	1000	-9739570520.524553	282	474	0.7233076923076911	0.8716931216931217	32.56506751775741
158	15800	755	1000	0.7598703412927612	281	474	0.7239999999999988	0.871523178807947	32.76507995128632
159	15900	749	1000	0.8167767578539287	279	470	0.7236923076923062	0.8744993324432577	32.966661834716795
160	16000	751	1000	0.8533703924333672	277	474	0.7242307692307679	0.8735019973368842	33.17531625032425
161	16100	748	1000	0.857411834758267	276	472	0.7240769230769217	0.8716577540106952	33.38451360066732
162	16200	745	1000	0.752835015967029	274	471	0.7253846153846137	0.8751677852348994	33.581000920136766
163	16300	747	1000	0.9419247273870738	271	476	0.7265384615384599	0.8714859437751004	33.77720285256704
164	16400	752	1000	0.8465765682366986	270	482	0.7266923076923061	0.8723404255319149	33.98103233575821
165	16500	749	1000	-8072397916.617298	266	483	0.7260769230769214	0.8691588785046729	34.193583965301514
166	16600	749	1000	0.7535658065631796	265	484	0.7256153846153828	0.8758344459279038	34.402371033032736
167	16700	752	1000	0.7440973698747119	263	489	0.7263846153846133	0.875	34.59984380404155
168	16800	750	1000	0.9320644367434078	262	488	0.726846153846152	0.8786666666666667	34.81053649981816
169	16900	748	1000	0.8218528761970748	261	487	0.7270769230769212	0.8770053475935828	35.00806521574656
170	17000	748	1000	0.7754168507195015	259	489	0.7269999999999983	0.8756684491978609	35.20928691625595
171	17100	752	1000	0.8839623649164338	256	496	0.7261538461538445	0.8829787234042553	35.40606620311737
172	17200	754	1000	0.7661222124269556	256	498	0.7265384615384597	0.883289124668435	35.622900334994
173	17300	755	1000	0.8453537289796464	257	498	0.7273846153846137	0.8847682119205298	35.836533832550046
174	17400	755	1000	-0.6060317522536596	253	502	0.7275384615384602	0.8834437086092716	36.037440768877666
175	17500	755	1000	0.7251205331004403	252	503	0.7273846153846141	0.8821192052980132	36.238937485218045
176	17600	761	1000	0.9236491991002108	251	510	0.7276153846153833	0.8764783180026281	36.45934283733368
177	17700	765	1000	0.7929392431695658	252	513	0.7273846153846141	0.8705882352941177	36.670765900611876
178	17800	765	1000	0.8358519195649572	251	514	0.7280769230769222	0.8758169934640523	36.87940086921056
179	17900	760	1000	-23337509363.484886	248	512	0.7285384615384605	0.881578947368421	37.07844756841659
180	18000	764	1000	0.8835321968650577	251	513	0.72876923076923	0.8782722513089005	37.29643188714981
181	18100	766	1000	0.8148060347680588	249	517	0.729538461538461	0.8772845953002611	37.51709169944127
182	18200	766	1000	0.8255681912095281	246	520	0.7305384615384611	0.8759791122715405	37.72264853318532
183	18300	760	1000	0.8104768271923133	243	517	0.7303076923076923	0.8828947368421053	37.934624286492664
184	18400	766	1000	0.933195934560616	242	524	0.7314615384615384	0.8772845953002611	38.15178023576736
185	18500	767	1000	-4523672292.194655	239	528	0.7302307692307691	0.8748370273794003	38.371615986029305
186	18600	764	1000	0.5247020710827939	238	526	0.729923076923077	0.8835078534031413	38.58389666875203
187	18700	762	1000	0.9734282756866279	237	525	0.7307692307692308	0.8910761154855643	38.796769416332246
188	18800	766	1000	-4138671610.5836277	237	529	0.7312307692307687	0.8890339425587467	39.01388620138168
189	18900	765	1000	0.8234214033355007	236	529	0.7318461538461534	0.8954248366013072	39.220810782909396
190	19000	766	1000	0.9733981998943396	234	532	0.7322307692307689	0.8994778067885117	39.428606100877126
191	19100	769	1000	0.9016946698757787	234	535	0.7314615384615382	0.9011703511053316	39.637033987045285
192	19200	772	1000	0.9233265668957229	233	539	0.7323076923076918	0.8963730569948186	39.84310638507207
193	19300	775	1000	-7888165810.595975	234	541	0.7330769230769227	0.8916129032258064	40.048664132754006
194	19400	770	1000	-9686018429.813295	234	536	0.7326153846153842	0.8896103896103896	40.25412211815516
195	19500	773	1000	0.7976284618641091	235	538	0.7330769230769226	0.890038809831824	40.472648386160536
196	19600	775	1000	0.8216761070865222	234	541	0.7325384615384611	0.8929032258064517	40.69160450299581
197	19700	777	1000	0.8508167889490356	230	547	0.7326923076923071	0.8841698841698842	40.908966167767844
198	19800	776	1000	0.7867506468807914	230	546	0.7323076923076918	0.8827319587628866	41.133184150854746
199	19900	774	1000	0.8731408427151949	231	543	0.7329230769230766	0.8901808785529716	41.35204843680064
200	20000	771	1000	0.980962432634651	228	543	0.7333076923076917	0.8949416342412452	41.57188898722331
201	20100	769	1000	0.9498388006651	227	542	0.7326923076923072	0.8907672301690507	41.77969001928965
202	20200	770	1000	0.9429725780109675	226	544	0.7316923076923069	0.8831168831168831	41.9956999540329
203	20300	770	1000	0.7242615963704274	224	546	0.7304615384615376	0.8831168831168831	42.216463720798494
204	20400	771	1000	0.906203020990906	222	549	0.729846153846153	0.8793774319066148	42.43506261905034
205	20500	768	1000	-5116628118.066128	219	549	0.7299999999999992	0.87890625	42.64923491875331
206	20600	764	1000	-5116628118.136697	219	545	0.7296153846153839	0.8848167539267016	42.86142108837763
207	20700	766	1000	0.8752218064225663	216	550	0.7289999999999992	0.8864229765013055	43.07479832172394
208	20800	768	1000	0.8210649635375634	215	553	0.7283846153846145	0.8893229166666666	43.28823411862056
209	20900	767	1000	0.7586862900424258	213	554	0.7286923076923068	0.8904823989569752	43.503074101607005
210	21000	764	1000	0.917281517006649	209	555	0.7284615384615375	0.8926701570680629	43.72149541775386
211	21100	762	1000	0.7053416145803566	207	555	0.728846153846153	0.8963254593175853	43.934166785081224
212	21200	765	1000	0.9035825900571985	206	559	0.7294615384615379	0.9058823529411765	44.15213880141576
213	21300	762	1000	0.7808610265796261	206	556	0.7306923076923069	0.905511811023622	44.36316748460134
214	21400	766	1000	0.9537091851931746	204	562	0.7309230769230756	0.8955613577023499	44.57492860158285
215	21500	765	1000	0.9686470865220788	202	563	0.7306923076923065	0.8941176470588236	44.794157814979556
216	21600	763	1000	0.9336315597802871	203	560	0.7303076923076912	0.8951507208387942	45.01146796941757
217	21700	764	1000	0.9281133441823414	202	562	0.7306923076923066	0.8952879581151832	45.22394063472748
218	21800	766	1000	0.9197675377356438	202	564	0.7301538461538449	0.8877284595300261	45.445025336742404
219	21900	767	1000	0.9106692253211152	202	565	0.7297692307692296	0.8878748370273793	45.668606368700665
220	22000	763	1000	0.9738795941842444	202	561	0.7299230769230758	0.8872870249017037	45.89080828825633
221	22100	765	1000	0.9056202146222261	202	563	0.7287692307692298	0.8849673202614379	46.11061655282974
222	22200	768	1000	-6874341881.458324	200	568	0.728923076923076	0.8841145833333334	46.32653343677521
223	22300	768	1000	0.7138165615614409	201	567	0.7283846153846143	0.8893229166666666	46.53482616742452
224	22400	766	1000	0.8802209840712594	199	567	0.7286153846153837	0.8877284595300261	46.75678820212682
225	22500	770	1000	0.8462315783165512	199	571	0.7283846153846143	0.8857142857142857	46.978004002571105
226	22600	773	1000	0.9228620128118423	196	577	0.727999999999999	0.8783958602846055	47.2117639541626
227	22700	773	1000	0.8916735589187244	194	579	0.7284615384615373	0.8796895213454075	47.45082815090815
228	22800	773	1000	0.8104302148624325	193	580	0.7287692307692296	0.8796895213454075	47.68636502027512
229	22900	774	1000	0.821802372110533	192	582	0.7289230769230755	0.8798449612403101	47.91551900307338
230	23000	774	1000	0.9115983127953226	191	583	0.7289999999999983	0.8811369509043928	48.15568455457687
231	23100	769	1000	0.836363871559071	188	581	0.7297692307692292	0.8842652795838751	48.38915786743164
232	23200	768	1000	0.718930808091756	190	578	0.7303846153846136	0.8880208333333334	48.61137820482254
233	23300	769	1000	0.7819339305384951	189	580	0.7303846153846137	0.893368010403121	48.83623196681341
234	23400	769	1000	0.7575754131700632	190	579	0.7302307692307675	0.8946684005201561	49.05190525054932
235	23500	768	1000	0.8560891128884316	190	578	0.7311538461538443	0.8971354166666666	49.26790446837743
236	23600	771	1000	0.8400636166721758	189	582	0.7308461538461521	0.8975356679636836	49.48904544909795
237	23700	774	1000	0.8927441572089195	189	585	0.7306153846153828	0.896640826873385	49.71004685163498
238	23800	773	1000	0.8859053875425583	189	584	0.7309230769230751	0.8952134540750324	49.931066850821175
239	23900	773	1000	0.7594911204069973	189	584	0.7300769230769213	0.8952134540750324	50.1516642888387
240	24000	772	1000	0.946323057168017	185	587	0.7306153846153828	0.8950777202072538	50.369515001773834
241	24100	771	1000	0.9034242526587066	184	587	0.7300769230769213	0.8962386511024644	50.59448070128759
242	24200	771	1000	0.859486579530714	183	588	0.7306923076923058	0.9001297016861219	50.818820317586265
243	24300	772	1000	0.7702481048794643	183	589	0.7303076923076902	0.9002590673575129	51.03228069941203
244	24400	770	1000	0.8013819908235007	182	588	0.7310769230769211	0.9064935064935065	51.243077500661215
245	24500	773	1000	0.3526503975442254	181	592	0.7317692307692283	0.9016817593790427	51.45934040149053
246	24600	771	1000	0.9045212055810764	177	594	0.7316153846153822	0.9027237354085603	51.684955314795175
247	24700	772	1000	0.7136482330603785	177	595	0.7326153846153824	0.9015544041450777	51.922288568814594
248	24800	778	1000	0.7733684266606615	179	599	0.731923076923075	0.8997429305912596	52.14824768702189
249	24900	777	1000	0.955425994871717	178	599	0.7323846153846135	0.8970398970398971	52.379687583446504
250	25000	773	1000	0.8406850327669086	176	597	0.7319999999999984	0.8978007761966365	52.607912770907085
251	25100	773	1000	0.8926772866437704	175	598	0.7323076923076907	0.8952134540750324	52.84168459971746
252	25200	771	1000	0.7212581463109796	174	597	0.7325384615384599	0.8988326848249028	53.07161085208257
253	25300	773	1000	0.7728918268158972	174	599	0.7317692307692294	0.8978007761966365	53.29099968671799
254	25400	772	1000	0.9642558811147132	171	601	0.7319230769230758	0.8950777202072538	53.51681385040283
255	25500	769	1000	0.6269681040466244	171	598	0.731846153846153	0.9024707412223667	53.741989787419634
256	25600	772	1000	0.8967356384672965	173	599	0.7318461538461531	0.8976683937823834	53.96784420410792
257	25700	768	1000	0.8139942038382374	173	595	0.7318461538461533	0.9036458333333334	54.19527308543523
258	25800	763	1000	0.9345755784197091	170	593	0.7309999999999993	0.9030144167758847	54.41599826812744
259	25900	763	1000	0.9752388252446812	168	595	0.7307692307692301	0.8925294888597641	54.63903104861577
260	26000	765	1000	0.7036752715850777	167	598	0.7299230769230762	0.8993464052287582	54.8631520708402
261	26100	771	1000	0.9528724587992156	166	605	0.7299230769230758	0.8923476005188068	55.09139006932576
262	26200	771	1000	0.9439862670595897	165	606	0.7295384615384605	0.8871595330739299	55.32439966996511
263	26300	767	1000	0.5728655522420547	164	603	0.7284615384615374	0.894393741851369	55.57209440072378
264	26400	772	1000	0.873560013777971	163	609	0.7286153846153836	0.8898963730569949	55.803876519203186
265	26500	772	1000	0.8871716558306045	164	608	0.7288461538461528	0.8924870466321243	56.039544936021166
266	26600	769	1000	0.9132849867989528	164	605	0.729076923076922	0.8946684005201561	56.273889899253845
267	26700	769	1000	0.8811049084092207	163	606	0.729230769230768	0.8959687906371911	56.49970113436381
268	26800	767	1000	0.7873572846190194	162	605	0.728999999999999	0.9048239895697523	56.725607466697696
269	26900	763	1000	0.9222490106497877	161	602	0.7288461538461528	0.9069462647444299	56.93893668254216
270	27000	763	1000	0.8143328069651556	163	600	0.7293846153846142	0.9069462647444299	57.16411551634471
271	27100	763	1000	0.8208706622178057	160	603	0.7287692307692298	0.9069462647444299	57.39096426963806
272	27200	766	1000	0.8651791602847757	160	606	0.7283076923076912	0.9046997389033943	57.61553502082825
273	27300	768	1000	0.8160431546112901	162	606	0.7277692307692298	0.9075520833333334	57.84104066689809
274	27400	766	1000	0.7544876054537113	162	604	0.7278461538461529	0.9138381201044387	58.05338581800461
275	27500	767	1000	0.7984353240026643	162	605	0.727999999999999	0.9191655801825294	58.26240781943003
276	27600	765	1000	0.9750732497396812	159	606	0.7281538461538454	0.9215686274509803	58.47117114861806
277	27700	766	1000	0.9761787067618428	158	608	0.7291538461538453	0.9177545691906005	58.681910864512126
278	27800	765	1000	0.8717180241074349	158	607	0.7296153846153837	0.9111111111111111	58.9013837536176
279	27900	763	1000	0.8040548445101572	155	608	0.7293076923076915	0.9108781127129751	59.1196253379186
280	28000	763	1000	0.7114277508128097	155	608	0.7291538461538454	0.9121887287024901	59.32524685462316
281	28100	764	1000	0.9676083618417102	154	610	0.7283076923076913	0.9109947643979057	59.538333185513814
282	28200	767	1000	0.8963667730253442	155	612	0.7281538461538452	0.9035202086049544	59.76090906858444
283	28300	769	1000	0.7063101648669591	156	613	0.7276923076923069	0.9011703511053316	59.980823600292204
284	28400	770	1000	0.8153481527736726	155	615	0.7270769230769222	0.9025974025974026	60.20847078561783
