InstanceID	A_0	A_1	A_2	R_0	R_1	R_2	R_3	R_4	R_5	R_6	R_7	Class
19	26.746748615178774	27.344669156039124	29.442371847779054	19.030789282335423	50.819989308814016	44.78713587006108	27.71103708332731	41.29283213192138	29.77080443563763	29.81094736932043	35.778106362006824	1
1083	27.910381734024195	25.425939152951468	25.381782206427427	16.617407303514828	23.723575520015572	29.34477991723366	22.702847481269412	36.36783104720686	25.54190567453266	27.919456686791413	23.410195546412197	0
50	19.088948246193876	20.470042290825397	27.3744358568957	16.6860983668765	43.647024948624484	39.99121171654103	26.743572827345986	38.487181607828475	20.06074025590528	28.045008521093003	30.771390310826014	1
742	30.17544327931002	27.498963148060223	26.495106343690033	23.868525281787218	23.730408425656634	25.54579084713802	31.70091365283183	37.86999353228661	26.06452785564293	34.720237112787	29.841748886049704	0
1546	24.335186880174685	23.402201420269776	25.83775752605241	18.954892849324576	21.087688902066475	27.63459364228234	27.22005539419476	38.965357379828376	17.47394967309263	35.683348194152124	35.34791924477143	0
1927	32.49765255000752	28.36885578229578	28.282067345532667	23.13768910508341	26.745120402488734	39.20534703413702	40.701990915793345	38.36617028298017	30.2849649088809	36.80166589597126	35.09932000674156	0
1551	23.971005095723363	27.035452619272416	22.101972616417537	16.61238190081042	25.711760201055043	32.89622097632548	20.028937217541664	32.32439835756296	23.18622079361491	28.66728200674584	22.571449848536943	0
1319	30.156587900542267	23.60042464091773	27.22453307657105	21.10240089463522	26.10548591825272	32.15632744078402	28.67060216810134	36.257884144996005	25.29925553740964	35.77497622993417	32.82503473427573	0
1649	22.626436918954493	25.452665418772828	28.791144210088817	16.682398063404406	38.10242481504256	32.36334676438104	23.364807024377367	35.35401413316195	17.877686087466845	28.38004345884356	26.40249519865704	0
141	24.244272455013746	24.036909738276197	28.372431340413357	20.91934604815281	39.50390363681902	29.222715227630406	27.612219801232506	31.053086071215013	31.417031411062773	13.805918172973204	28.528711203232348	1
216	24.531510464211504	21.397705379766705	25.861584176742564	16.268124403509375	39.5645753851363	25.92981260828786	29.123792204944852	25.889411902558283	13.389513359367628	22.173010083173285	19.719696388151856	0
1356	18.90972207801272	23.89877371148791	25.21206803518609	21.638752529608414	23.0074800478501	32.307789968714275	21.252993732032227	25.355269013612222	34.925924542758466	15.69270896008066	29.913676457762968	1
732	27.07939853323586	26.820065804142086	27.519668722198446	16.570298160763954	22.376469001184358	37.83873788102588	20.39132059982269	27.251290922349604	28.78465568967651	11.782108578739365	18.920936370265242	1
1249	21.656771705667833	24.217204611667835	24.76357751519255	18.005858893314958	23.628728166918574	37.45624017815744	22.55170654203916	29.22448044394417	31.695085599257474	14.750718314077277	31.164817996607045	1
1803	15.636769299104214	23.35146046812808	23.19422574975731	14.653027911570243	16.47860191402879	26.260769650321645	13.506613499923805	30.403624081015895	18.195802573315927	16.157757042953516	19.30266146187053	0
1553	20.075243901483486	23.23055816533003	18.802073818812758	16.703147138687623	23.281514867871902	21.56213256411167	30.612244364249324	32.7679073472909	19.039976022891217	27.694360007875456	23.646641912571383	0
1459	20.18433599358336	24.329913961029145	21.63156829941249	15.732979067900928	24.513572277075387	28.43030451202137	25.724598035014274	37.05706242470384	14.417596713396332	32.64269826149951	36.65062641646429	0
287	20.21763249366186	24.07071614582883	18.147190290230913	17.60820022789697	23.42897695016593	32.59722968698655	21.917971554324286	30.787963680849376	25.107595445745886	29.748410026570912	23.17529192229884	0
733	35.67886459065595	30.05174321674587	39.65345906073968	21.411793553141738	52.37625777951614	49.80363442395153	29.429957005448372	40.15731793765453	24.789627109902096	31.862703035426193	36.98757809559029	1
1682	24.84858401308659	26.10287708365274	26.948068817728714	16.90464119213003	48.50225645936927	46.14612595656972	28.084744795995302	39.96362667468107	30.21418133574174	29.066539299818945	37.620927059262	1
329	27.03592658972417	22.5280729643168	31.918125218118227	21.696221280700737	30.884462052219476	38.15212529722496	40.176884844774875	31.453935746152666	35.91023135983697	31.046600749189672	36.31686338840838	1
374	22.355016968295878	18.501372875917635	31.69546108177807	20.727530760645394	21.086161815801397	27.479825257845228	33.25314981877734	21.860677336464928	22.50343260819989	22.063053527419473	31.665692889038016	1
1278	26.384925295031564	21.27266522274132	25.387583086102996	21.962974350612715	45.31749484061108	34.48001463292665	33.88042256937278	36.760050094987385	31.5336716846128	33.32767542864688	31.555412999721206	1
1791	26.18967421570783	26.168354240690483	29.890396064480694	20.23296398604762	52.052806038046604	45.94194272205614	28.187936773843045	42.120525521921195	31.473492788276218	29.403218890135655	38.10931413725391	1
984	23.904358414652076	26.552375943780913	20.144339161692915	17.93049079640101	46.944172382363966	35.747398600180176	19.135958775216288	24.176213762841904	29.13852111952654	20.862157765992816	30.856454956717467	0
1051	16.392649619293824	18.90897463024232	20.85594095667884	18.935050486634267	21.837996064282088	26.329976152598228	24.741666706559354	35.61575966507425	16.492825332282095	34.56426116135847	33.98753107476907	0
1399	25.33394367398806	25.863531194550454	20.695957102044638	17.63481351765305	22.366264367769944	27.204970364456415	29.293813075125264	38.000463854469935	26.59955696251967	22.335367909661123	28.583737474223767	0
1612	22.022823794685422	19.733054301033466	25.01110587843891	17.94100155390625	17.11739430111047	23.402589195331775	21.556215966512493	33.96956346757635	14.65699074867941	20.284924674981184	25.078535261503866	0
1370	27.416087211037304	26.101055223199037	29.343419601411256	22.560370940991728	46.9826717860831	27.492291052280475	35.74592945989544	27.226159615524097	25.892753696207624	34.46373756617891	25.906110422085437	0
424	17.695085251997902	22.59437041547332	24.8775523570988	20.525929634699846	25.482593708713587	28.716776775456974	16.94596254348169	30.014496361441008	29.233948636098635	14.756806573215805	32.92790184201545	1
1603	24.532587339046536	20.16694384896032	25.015964954292972	18.576665359884466	25.200304199471518	37.799993289896804	34.00042121086212	32.209366919398335	27.969036657788653	30.01937635736352	23.44556165291128	1
1798	20.363665544114557	19.30822513635175	33.53582039714532	16.979960376041774	40.42154149058339	36.22186038800035	30.957632894221373	23.851956486898576	25.083778039369314	17.384154654825178	29.237207628093426	1
973	27.62620906387971	22.733964092026234	23.826558403696705	19.949935711355895	25.518329604703577	24.708940786064066	31.33495817097189	26.47088741936752	24.988398138203348	36.73975735573195	32.74076430665342	0
1129	25.15843903388285	23.752534141514992	26.41912053438335	20.67307570803818	48.48196937331272	44.24760685966055	36.62031112918419	41.85097226125035	32.065695107834145	34.98547074066927	38.83749414879017	1
1413	24.6916447409453	19.257115550535946	28.002642651873018	16.682650993492103	44.30742957727134	29.845295823985662	33.00058860222882	35.81608329901863	20.276679474370614	31.077631455247236	27.741021624789386	1
1636	29.044390468988933	23.663458041352133	35.39923644720287	21.73151145394534	30.268956310468283	34.626621106710935	36.45785854397012	26.24152922213223	32.28418432603484	21.80227398503512	34.03516106571	1
1785	37.78526727728735	28.076169343055135	42.79022302674459	21.059429822579474	51.27883200224884	40.80338108971721	38.44928513020259	37.52002177784705	30.95882733808191	34.43355116540355	32.68220907980394	1
1525	26.562051574773047	21.358344180684803	32.209426611840954	21.434688898510263	22.104830672539386	27.869150089600964	29.37160703606522	21.42922286408259	31.296907190319672	15.479010970340475	18.309685550918935	1
1585	17.019263634456912	18.820091605893325	24.902617594989657	15.220894337872025	23.096945570824044	24.199925333333198	19.806009268840857	23.016215727352332	14.156633485659906	22.7803292653846	26.515602895657974	1
1235	29.792502817191178	22.081270345388937	28.329946405366318	21.44128701249256	42.49929051432056	36.02431989887122	28.054632358025206	34.05956982037188	28.126284625383324	37.179480881690054	36.2276604585871	0
597	31.466806996957384	24.662608230734286	27.72190364051907	22.311022231334757	26.734395248833785	22.95750288056908	32.150161719648175	33.608969097850675	24.061608351170236	33.1902992295648	29.07073077124142	0
1884	17.683175502931142	26.669966225104833	22.249682825986127	16.65620010614368	44.66139905020959	31.140972290156242	18.12426167796121	35.36533946415333	23.11424724649835	21.096252757880375	32.05061396783012	0
722	19.50410982329416	16.664055062662182	28.66993758625211	16.377869445411854	21.89107030313617	24.524849025738792	18.8292831887425	33.44214852926009	11.571952994579348	24.4196623704026	30.211395424351238	1
1765	23.968713352690454	23.51551225058911	37.72792700953085	18.01260401923477	42.83914523023324	35.65489199787076	34.09201999262335	26.19875584857925	21.75962959443006	21.4964578106675	35.77268071855921	1
1037	15.120137067010038	21.364300566804495	19.43231330503422	15.951981541746498	17.890127125228563	28.294873565304368	18.31196737940371	21.72702829089056	19.755026023596415	14.636828907937618	24.91639168794974	0
296	25.77495772762384	22.433480360771753	28.42264093289814	15.148798681764337	47.09070947849304	23.88118691590114	27.67307529551765	24.365500481619634	14.999303420917677	20.41505003081124	25.035614339356954	0
1392	20.386488622699083	17.162543888945255	27.216302735416253	20.897884786664616	23.846466193918612	26.556220424679612	22.17044459220115	22.786655335244035	14.730967767279775	24.76766391692616	28.42109628454356	1
79	29.38920906934374	30.84243998427729	37.31817218357775	19.55402942508368	46.96374504248787	46.39776537754371	24.195083799279058	27.24753240404947	36.71945548961153	19.129786195161614	36.87254147652572	1
67	25.394021889094994	18.115285088367205	25.18552446671883	15.001397087985376	42.78051735488337	23.663057820515057	29.54402005630722	24.464019239409076	12.854666998436164	30.48931141661117	19.612434208235218	0
1538	28.117198260176988	23.77379461340412	32.379805219070526	20.290099060888384	49.73083195738302	45.644616327367736	27.91328658374668	37.45958243276169	29.576910295078648	32.235032955802644	35.2957097481855	1
1509	26.280939589862776	25.42893418147642	38.82761712886497	16.740428181622754	49.047670045883905	33.74772641500433	20.902309227629633	38.06168913472742	17.85714322469841	28.341170067015543	34.77769107949099	1
1445	23.7794943715061	22.293065061338314	26.361736962961324	19.947356387738388	24.641162569633284	22.723939184420356	27.187762662954878	26.748481642591866	17.424977198809934	37.02735143757529	33.134379278564104	0
316	21.308370161296875	24.217745349962943	22.835134924204123	14.525310532875846	44.386382659748634	33.90893132431577	31.150197707947083	25.595715170002972	20.126022077609054	19.001220203505895	28.00152254076433	0
1151	22.83529003101006	19.162981744706006	23.86674611335311	13.139845624963426	41.0181334956785	32.666674804407	24.046159220198003	26.393974457443417	12.96351523585561	34.4536297691101	33.65022914849194	0
1213	27.571372089351378	26.346178638268594	22.499901151185313	16.628952641740707	24.6121273698153	29.45663799719567	23.029337878950503	29.704873608829715	24.946916524606777	29.61546756635629	23.6839020065892	0
350	21.416986564164358	23.26257459730494	21.752484501223424	17.34657010188385	47.73942710316032	19.014323028885862	26.693435272824214	23.01475262838012	27.587357422624184	20.49102671413123	27.28612226645074	0
1752	27.53018862782921	27.821740151121663	24.558747907089447	19.909153154690028	27.31266919605307	36.266843262063205	23.846116210681192	27.738848755735248	24.083559055895826	34.84413023540669	31.26804526237608	0
981	18.079547329901324	23.37544570089021	20.622085057395395	14.673002618649681	20.181467468045316	28.436845614697322	29.175159826507972	24.791750461629842	20.021893807022458	16.58785029435132	25.179337615222337	0
1307	24.24151150277578	24.787914085661168	33.71053611219039	23.47323802973948	43.79916056559508	37.86452635772725	32.03774787107882	26.824456930202935	37.904343052070324	18.56201376848609	34.68727450737572	1
1909	31.93200787218385	28.504443915292747	31.421395543149647	19.71041828712559	32.92310524829425	47.462438071210464	37.67787048994705	42.45631798664765	30.804649921492626	30.915988391323463	35.994588101600044	1
486	22.600993109534116	19.83648205342903	33.041513036362616	20.422396697176843	24.388901665814334	28.107629733200646	22.74714102801792	25.985952155885723	16.143730062965904	24.65598152066914	30.339561910536005	1
679	20.721379168677004	18.86952891292308	20.334299288489724	14.595540246254043	22.318344233121618	17.807945290887616	28.71576890140057	27.212564095134173	11.229517824957869	28.710046133446873	19.50335791118241	0
1462	24.43264143613851	22.467475950419626	30.010225592771945	20.492123334858196	24.649488773775776	34.4539146477218	32.81887034825253	26.57334916370964	36.282248288950704	18.553769938621134	30.96159278666828	1
1896	25.728172489761565	22.95463800901314	36.06168831920641	20.48814835041652	44.59385874169292	33.508419821688314	34.124689699906426	24.01058408014852	30.460778557703474	21.58641292039626	33.54470422402887	1
633	33.371246290223944	33.5718977616072	31.77869061698038	20.351941243026623	49.379826667515594	36.231456844412136	27.71773343675608	46.41548219443325	27.43130795040748	37.90375907790818	40.56710363184797	0
986	19.038290248476823	19.291992446952776	24.994969037548298	17.0797723684408	18.732037496907587	25.494929571226937	15.917839737880591	28.73795802378414	16.348738191359573	17.42639634258471	18.79661992464464	0
53	21.811640909654827	17.502289533585458	31.878281228594457	19.988919211224093	20.190926267440382	27.186411162432698	31.765092543695513	21.873765688241114	21.545338373949576	21.631201938063185	31.35338053693525	1
1789	20.13051529677653	18.02313273615494	25.558923547063113	15.090163173922022	17.348498453125217	30.193388405034497	26.480764008863716	18.980408290886004	23.891925474247326	12.54609795773357	14.55480130948076	1
1406	22.28930426439486	25.076296184954384	15.866913416487257	22.031392006607742	40.8380726847027	35.04742242925136	15.222798150450483	30.795344605385377	29.865324850654872	20.00077461835185	21.873677735579182	0
1944	30.6051473145409	27.55278507318243	30.611949242055104	19.131293139773856	46.294302092905106	45.099456376499795	36.55714850603802	27.607577427927627	32.256891363689185	29.848339930352783	37.593146204760444	1
242	25.298941203067034	25.923413877562286	34.19089416165963	22.654028110216263	28.40827907702853	34.2223441431697	31.983844061165854	31.09323197978177	33.64390887291353	18.97422328835224	34.3328258498103	1
706	23.44083615730232	17.49685586342759	34.53363138402775	19.623656031212022	21.871539766292063	27.76106795264376	31.292663390600307	27.79758636036857	22.669543062621344	20.632268631961406	32.8228026997252	1
1365	26.009426117493273	19.27562048573628	27.539563286430504	14.025468229960978	24.852325628161736	30.50898923851877	35.82864551329626	23.996826890721522	18.230323625511822	34.55234256093611	30.214996382040475	0
942	28.18443956178298	18.905408283742087	37.725014328844196	21.190899783098793	30.800431214091084	30.569584222515218	41.06246167930595	30.81415626592767	30.46282523910562	32.740901333344354	36.09950146686018	1
1624	23.586968495898297	25.142819834584003	23.205287193573863	17.431230917619537	41.14077773172325	27.407494951992373	18.72590449821874	21.559602748977145	25.993897865936347	21.598947485057767	35.118227034246445	0
591	21.75633775251321	26.557527536314666	28.804806205101286	14.508575616483636	33.58872820436965	27.758085750532295	17.187608560137768	33.987904909882786	20.88070984530879	17.367943650770627	23.509658382796108	0
1966	23.82626034128625	20.906052616270856	28.374781904571226	16.572967493266777	41.551424558540134	24.63492913388501	33.88392502445441	23.4804175178552	12.87233604702638	31.31401219269362	22.38358504690954	0
859	24.94814757912494	17.813143730444985	24.019628540063596	20.06357626288728	26.865921239749575	30.293999004550372	31.620836628118216	22.789927610010174	27.606064034790283	28.447190935566343	22.750837526857914	1
471	19.724322673589782	17.17627625470262	29.114453392453996	17.930769131342082	41.919271412041844	28.00739566235883	21.450109898215683	35.656561603920906	16.601568195140914	27.709193213993803	31.30465233949884	1
1730	27.427917476369565	26.679125947286842	23.05091616396865	14.600661588175555	48.950083113947024	39.714727821243756	39.666716757409944	36.15808549266156	30.304625139882308	33.86181675691214	38.576761511603124	0
110	26.662357167113388	19.686249671478752	27.966500880993788	13.136202896707946	45.879862176630006	36.267714738104246	39.860356238990065	28.593044647936736	16.885843349377424	34.34611352915102	36.4278102708167	0
950	23.89766590678562	23.41386966450965	33.49531966738069	20.531065145193807	39.217714568399636	27.309599123063325	16.312615029676657	23.068001087828517	27.357356935743343	16.195494793229	23.48390933329997	1
1343	19.053650454891066	26.65591777034424	33.5348229389152	20.542305117397877	42.67595262083663	30.23819014663788	17.450940991964195	25.63845205663021	33.54045758747647	18.14726162478778	35.089599457283235	1
1852	27.747169064842765	29.826038205778133	29.300360607524375	17.715334223361122	29.075003581847767	42.608466659382806	20.912550432172818	28.341212693738612	34.2087429982851	15.25182661665449	30.788556732500428	1
260	36.01542222396849	28.34575130047653	45.3308922728605	20.759260759150735	53.85604324769481	39.476020586637084	40.19235347501918	37.92666105499462	31.18381517739512	35.39614741467837	40.92411330474791	1
948	30.46300396575523	29.56258091842429	40.44793705015075	17.348274927435813	51.043266617539345	48.890040333879085	24.592087660597375	42.12080461195073	23.520529576596914	30.893257660728267	35.98275445244334	1
1245	27.94914410729126	30.73950278785008	29.537759035373305	17.792041029600522	30.04673595180787	42.85650814888936	21.73366729305379	29.412280497037962	34.31466731422279	16.059924487479854	31.054546456702	1
1069	19.891180877740613	17.112705916835754	23.496442137111405	12.811429385925821	37.35854808205845	27.100174899336817	22.969651320818013	29.802564742117678	10.95542897410167	34.56918100392951	36.8816906632573	0
1491	23.146042429545446	24.364180006935005	27.958989617999176	21.235546963583747	39.51126425422184	28.82119538584048	25.74434997490387	33.13842420969048	30.884604513202948	13.750186435397007	28.419050742499703	1
1873	18.549304554918237	23.794894449415057	24.949206919989738	16.448801803189866	37.585218750576956	20.986797138751818	27.25502146598664	18.321531639326093	16.015973588544906	17.804788492846132	18.63310739423061	0
1838	16.7942176470928	23.03717018921263	12.002002543990072	16.030701250478277	15.373686257398582	25.69188074522881	11.89031918272581	20.64285481750159	26.556179190535907	12.910123977149414	20.182260356903804	0
112	17.82316876813986	23.75012293389342	26.39103385115787	22.757637760752903	17.175570626462257	21.955999340070846	13.488210481679873	28.46982433010409	30.099870823763343	12.551022609251573	22.147641386715758	1
974	26.008625205969466	22.206826883491864	31.679502193093224	14.903095323995444	41.90618587890568	39.751006253919336	32.78371448788464	32.03876192798602	25.7069499706638	14.084642666903422	30.96742868700681	1
1996	24.341188680033426	29.60394844493177	21.87382523815314	16.386132506901227	43.82162727137169	34.43435589411442	26.401484944134303	39.660537866148175	26.30688581660526	33.614900828475214	41.84745816784519	0
1019	25.7953749609267	19.68187511279004	35.53044140514535	19.104921657745912	43.46519017671263	37.73358667423645	30.84299619071065	28.290295604936958	33.88255952231749	16.893928652098204	32.33129939180145	1
214	18.318226165667703	16.306247229997123	29.421437280160582	18.32539364763034	22.733545016865705	38.345094852379574	22.798783653403348	33.14486164933947	17.963548714679717	27.306573091571174	33.38533823966145	1
689	24.50905684682249	27.15346085044113	18.609366473458184	15.094226400007665	41.52700702392735	34.28593493384894	33.02844566126764	29.892971055873552	32.358485202684534	23.496002893129567	25.805923563621747	0
243	27.835573339269448	28.151946216298867	39.228799065996945	24.128197917469155	45.84874249194033	38.25880648826475	35.686387407951095	30.382303979133212	36.57934971594397	22.344918919353333	42.13879068961972	1
270	25.15265571135582	22.495933787844574	27.00801361175811	16.821140149382835	43.57529521775079	39.57591192279171	24.857829805034818	21.94930141435818	33.439563475750866	24.77443244805545	33.40495784232524	1
1542	24.622976004164673	28.64401914051016	20.212265296590235	18.507016935197285	21.211435555439724	29.384090015600645	19.964332132377134	37.2507844111122	26.613188205401322	20.94361048622247	34.32246674968035	0
317	15.65505945962784	25.382622523238258	15.525766914077876	16.28645580241244	20.359180901227347	25.5951221713011	18.131567511783164	35.111882129647924	25.281060626787593	18.53174129449986	28.188212769499557	0
740	26.431358970660867	33.54781554351276	30.951154441157797	17.649684535778196	37.125929575928524	30.695590263406515	17.815957423939317	41.827211380477955	18.51024974072053	19.906615553773197	26.17691271083537	0
1703	24.757726673427758	26.308804778082123	25.539793328551248	17.85384615465681	45.622540094015406	38.55390441273887	39.26023651680976	34.82957106672991	20.344372486588174	33.537987835502925	38.704115543158586	0
46	24.417678379294795	26.829141845626513	24.830489176282995	20.81892076721087	29.11002308103858	36.50760333992711	31.301660798568825	29.328614155313304	33.048565817150816	25.372542293048426	25.1317465076351	1
207	27.931827186496605	23.467359991302043	34.848169876395396	23.577522456866763	30.16019698595925	32.02730619259529	39.97894234270038	40.092547641788975	35.195955540009166	31.637134315821793	39.62526678681145	1
542	28.991843042504993	25.71776157660279	36.296591361893626	24.338448968127082	48.06135251457728	41.460478283075005	37.624981112869165	31.667289829503428	38.163911847223076	30.598617822633376	40.7466424424915	1
1326	22.18332176708527	26.70239300248909	22.09632995206142	17.53719039784019	22.563029490866633	30.44224029730404	30.401813223796612	33.54459882992707	26.64962631648842	22.8493621952819	22.537833070424483	0
310	21.360011582666317	16.956945684466305	26.722192899764366	20.043009632523106	18.507777223103513	26.277446090769253	17.685365219586007	17.36845092031163	30.294927605184867	13.931288895626977	17.204746241159782	1
64	17.295296739794384	17.519791923699714	31.236109976450507	19.135897219619043	19.531957467477238	24.855174989001537	13.814136398681017	24.50975515240539	16.89624035565506	18.543973835730107	28.89781208897815	1
431	25.32322302302436	18.945546911322108	31.979322317819467	22.787611651230023	23.0276811064786	26.975914292743276	33.679931955353425	23.65262023377295	20.76749390593712	27.367459055822795	24.411993350274738	1
867	23.339714348509734	21.249605845081394	30.30038705630761	15.272546662191264	40.53356142708998	34.85461525167236	29.537014222365343	33.611253903928805	24.47985358100161	10.624427037466711	22.13689855812021	1
1718	23.81649453997293	23.751930546837887	23.90235293754012	19.205734358588103	25.86759503537228	32.67622130241446	36.26967799309724	29.864824820323058	20.56501543774617	34.4143704004937	33.98665433783172	0
1040	25.938692947924906	18.432986835256855	28.332730671305523	21.165360953201724	41.21957995670694	30.479329319903375	21.865654921090908	21.01349659469752	27.84004428645428	26.721498866183637	27.42991804155005	1
1408	24.96302897706873	25.845478610520765	30.461874311438635	23.635447928170827	28.237259297681373	28.55853302285589	36.6473605536238	27.319424668552756	36.432834684784176	29.51154559922326	27.720344020342758	1
1933	28.972531451142025	28.009515769446445	27.326307256718056	19.618677330561965	26.522033799840663	35.09003416242564	32.64481930776161	39.393240543668526	25.88315666181713	36.3497030975019	35.75786975598062	0
582	19.589910856594003	22.896554093165133	18.413513629552263	17.78650725483866	19.443822142783326	13.36334974349978	28.771737387104388	14.906522568110818	22.715748033836576	17.901420256056902	18.575212435147776	0
164	23.380769130426753	28.040137149988478	14.817172212626792	16.772092389150494	21.205445504088278	27.41603858015541	22.024574730825854	35.499635169939395	22.09113068511329	29.72022274065915	23.081269892115877	0
1625	30.146902079153488	26.789271430616523	41.239665725534714	21.420542462052733	50.9266025159293	32.37286120242117	22.060202175755872	37.23596095540598	19.079909682181366	28.626720090030073	35.3142248039842	1
1660	28.42718617381511	24.41354737324166	36.654621596647026	21.745392971764513	45.80004988492803	34.84495351747879	41.09248273390035	28.899972709255138	34.82807162972539	30.95607209712318	42.16163188614087	1
1517	22.16156551115799	22.449589541426665	23.493486110599267	16.066708684698458	43.442070737663094	36.921064537229	38.94848197167807	31.13594899926056	18.652972368019903	33.00364952465043	36.33635942864606	0
1674	21.7922125020921	15.67886382186984	30.89590275249996	20.286589258096313	42.657128479233855	27.8342339532706	22.545427340259266	31.82490845850151	16.332390468100837	28.251799732127555	31.640891152318407	1
1915	28.12090349013156	23.065244255008725	29.194256661557162	20.51808267929383	44.81545407139883	31.652226732114254	33.17017364673651	39.067560739196026	29.84402981743452	28.001861340531388	32.34863797028384	1
1823	22.556855620574975	21.01938823523249	28.024715931234446	16.2300361302179	45.38109111444239	25.030280706248956	19.62076324450157	37.098324906409246	15.634726109814446	25.1548608754501	30.637244492972062	1
1342	27.886272301220135	26.20255864491142	43.04392029586197	17.7186310597833	47.19582292449449	35.10722068400537	32.09417849616694	36.185703309210645	21.555503838983448	17.88224490865278	34.660579524315814	1
123	24.822752606892696	22.40321175154871	20.71409337294399	16.59080240436106	18.0401659702188	21.123670148261002	27.70156679730726	18.94513658687093	26.321616663080075	18.805204330632503	26.145022463103963	0
874	32.05948036120062	21.436313164664043	35.730749978471856	19.35510446468357	42.669022526554144	41.732465147403026	33.6004768386433	20.684641603661976	25.676682757308015	26.651609754470094	28.878062182420983	1
1717	28.99594493433225	21.399994976326013	23.863437143718617	17.75716274930312	24.65057455277752	25.109106853973593	33.03160274445352	22.523140914748108	25.895844558712998	37.03291331639939	35.141423119459034	0
368	20.371275620118947	21.194777579230866	22.96641731716179	17.844757365863018	23.4851992855847	26.154975319872054	15.99129220222362	20.674659795729823	33.254134701021385	16.131169751243597	33.33965989425007	1
1972	21.27757996062352	17.924168480407356	29.25283127541332	18.89982538339577	26.80350212170225	38.416741031658404	34.90702702892259	36.18986113338206	19.896430436488686	29.703201795719828	31.911248127901114	1
1158	17.04394307850863	18.513311982886403	24.749114937544146	16.95507266681622	17.501504902437883	29.582779205338294	17.945193652039602	28.81712828823045	17.84464295573036	10.433855908187327	17.239010111313547	1
1908	28.608048921559995	22.392103129556176	27.34650589096135	18.007685220525136	47.28639910157691	37.419563764395875	37.54869224351051	33.56392497055798	29.218186446135388	33.00413684180487	36.72987102901437	0
473	23.944777691657514	26.64105542422894	34.911682532818155	23.978721441605966	44.05729458822766	32.0680617596607	27.735961862906663	33.508816321811906	34.3694629005194	13.797103046711912	26.365255808202633	1
1414	27.656325048075132	19.884144785862667	27.0111938967262	20.057960436170426	39.385522001961306	23.83006815035766	26.421027214558865	30.6390626479213	25.59966888352764	33.71787447346956	30.128589367108283	0
1162	15.304742448357665	23.118145370247838	20.970607142130312	16.12436694415582	21.68658640320467	18.773113113648442	27.89814903632109	33.51413036199362	14.514830509884172	20.098240808366736	23.742954388235777	0
1374	27.440729907123604	23.038823621122518	21.8494903958079	17.45816609300633	24.46224999866241	20.006598926803875	29.496628921560344	22.793738748642607	23.424733359345336	29.0827251336299	23.374999525877715	0
887	24.380813240113483	22.044052245804096	23.24687621008048	15.314419148881123	40.53970085187614	26.28998802379809	18.2702597962251	16.920006905819758	26.828362979395664	20.905815778091306	32.700859533466584	0
987	28.499795492602605	31.018287174795898	30.9867163101221	18.41328014306576	29.59783296192343	45.579451823799566	23.619369720244784	36.73573199618338	32.362005564512415	15.419012496806351	33.90968647437008	1
788	32.21162696222622	26.178322379838253	34.769784218338685	18.805944465405492	26.91105649773107	41.336694130263666	30.379169739223816	24.617056511689572	23.778735182827923	17.11050452475417	28.949458431797222	1
830	23.5034062353272	16.112759063963995	26.99847140043509	13.517589628517241	41.51390220869036	26.892575243111907	34.11396021804985	30.37065464331852	11.473887780839258	32.89155281478664	34.18614702578023	0
1391	19.409878816857294	21.62307779897195	23.70639391674463	15.990917992594088	40.11928855342899	20.840963365289674	26.860273799532916	19.15729298453302	15.626082844646659	17.23342120214091	16.772021484261174	0
1875	29.706899950665203	28.654469632690667	24.55720792659069	19.87913761289417	28.190090403426357	33.93374011679779	26.933759491073012	39.986522774784376	24.14311298848335	34.3803437399699	41.45267592232414	0
1670	26.485762300549887	23.266194520626573	35.199276439789706	20.581811896660923	43.21399830254285	33.87020798377836	21.311799684965912	26.297729767680412	28.832640877472844	18.854715583508277	35.02118609848635	1
1481	18.6638074710462	18.64757316575152	25.544269776415316	16.43527168620486	20.189351897536127	26.027199579530386	21.02306666888785	30.421252766270765	14.829685444130714	18.00399690358454	25.655197699468577	0
371	22.742060495824823	25.89590591840528	17.317480983688867	16.094515921941646	25.868011962039546	32.59063820654947	26.941890769031044	30.165164565477532	21.62540532654808	29.801019393004694	31.1423967540647	0
1091	27.70768582952684	25.792772210647485	32.61416229633469	17.773303706904834	23.766133865691284	42.65822480416042	19.82491896722592	23.454332534961964	23.59775751154643	15.942426757108798	29.963900309100726	1
39	32.635792755235684	28.292719846967906	39.485738546550024	21.313058142738136	52.498639785876776	36.46069871296031	23.55477656687637	37.62056651966902	27.330062483872034	29.79460181970596	37.701466001421856	1
1193	24.831182226546606	22.165576017376434	25.368692345588638	17.913290165621284	42.92072626219116	30.356179101660462	26.304470774140867	33.585439290983224	25.902811043870518	35.632529304725296	40.57468463882625	0
1540	24.724393164822246	17.893781723946184	30.19562303861702	21.313518876853948	28.532885697184728	27.61432639626389	20.348441488564227	32.25929287132421	24.786681963048014	26.15494168502128	33.552049847082415	1
293	24.157217638176576	19.53905486463694	26.19633516162191	14.895905281945916	40.963045616383944	33.79981609824327	25.04923175578484	21.328441158311005	12.881428231068774	33.4227240611961	32.29567062782478	0
1401	27.466210649116306	17.622949252624323	28.335324011264884	17.89919719343586	38.76975873073151	24.182496162489844	34.04958150258135	29.901542731008306	12.792372164943117	33.856787761051216	24.807165039498244	0
