Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
167	16700	642	1000	0.9261209566141672	609	33	0.8828461538461474	0.8364485981308412	16.550596102078757
168	16800	644	1000	0.92511528020805	611	33	0.882692307692301	0.843167701863354	16.595826780796052
169	16900	646	1000	0.926380905287747	614	32	0.8829999999999936	0.848297213622291	16.63839316368103
170	17000	646	1000	0.9209608082111758	613	33	0.8832307692307628	0.8544891640866873	16.681686480840046
171	17100	648	1000	0.923608341361629	616	32	0.8830769230769164	0.8533950617283951	16.729936997095745
172	17200	652	1000	0.9185008911678928	620	32	0.8836153846153777	0.8558282208588958	16.776797318458556
173	17300	643	1000	0.9226530537759646	611	32	0.8836153846153778	0.8569206842923794	16.822701919078828
174	17400	640	1000	0.923542753924887	608	32	0.8836153846153778	0.85625	16.866971683502197
175	17500	636	1000	0.9306549336090622	604	32	0.8832307692307625	0.8569182389937107	16.909711198012033
176	17600	643	1000	0.93174234872574	611	32	0.882999999999993	0.8553654743390358	16.952271564801535
177	17700	645	1000	0.9154518556468598	613	32	0.88392307692307	0.8542635658914729	16.999476365248363
178	17800	641	1000	0.9245732783816883	609	32	0.8839999999999931	0.8549141965678627	17.043089067935945
179	17900	641	1000	0.9272697799632432	610	31	0.8842307692307626	0.8533541341653667	17.087286818027497
180	18000	637	1000	0.9266989140737656	606	31	0.8843076923076856	0.8555729984301413	17.12844786643982
181	18100	637	1000	0.9221061143535425	606	31	0.8849999999999929	0.8508634222919937	17.16884345213572
182	18200	641	1000	0.9241542468060469	610	31	0.8849999999999929	0.8455538221528861	17.212011086940766
183	18300	643	1000	0.9199503619090907	612	31	0.8848461538461468	0.8413685847589425	17.263721748193106
184	18400	645	1000	0.9236214164511758	613	32	0.8853846153846084	0.8403100775193798	17.307548364003498
185	18500	636	1000	0.9142295855094505	605	31	0.8856923076923011	0.85062893081761	17.349162650108337
186	18600	640	1000	0.9212518860894288	609	31	0.8858461538461473	0.846875	17.394640068213146
187	18700	640	1000	0.9144297110043269	610	30	0.8864615384615318	0.846875	17.43992866675059
188	18800	641	1000	0.9193408535354404	611	30	0.8872307692307626	0.8424336973478939	17.488026467959084
189	18900	640	1000	0.9167581707141536	610	30	0.8873846153846088	0.846875	17.53438829978307
190	19000	642	1000	0.9294253871171269	611	31	0.8877692307692239	0.839563862928349	17.583829867839814
191	19100	641	1000	0.9255898208432043	610	31	0.8874615384615316	0.8502340093603744	17.627068916956585
192	19200	642	1000	0.9179157142514116	610	32	0.8884615384615316	0.8489096573208723	17.668010850747425
193	19300	641	1000	0.9186142499540523	611	30	0.888615384615378	0.8502340093603744	17.714418947696686
194	19400	642	1000	0.9305556435734477	612	30	0.8892307692307626	0.8520249221183801	17.75899711449941
195	19500	641	1000	0.9175438552700319	611	30	0.8896923076923011	0.8486739469578783	17.80377153158188
196	19600	638	1000	0.9186382690134368	609	29	0.8902307692307626	0.85423197492163	17.860944616794587
197	19700	640	1000	0.9346703102481898	611	29	0.8902307692307627	0.8546875	17.90670553048452
198	19800	635	1000	0.932003190949665	607	28	0.8904615384615321	0.8535433070866142	17.95598074992498
199	19900	637	1000	0.9238137666066047	610	27	0.8904615384615319	0.8524332810047096	18.007238018512727
200	20000	636	1000	0.9343912073379547	609	27	0.890846153846147	0.8474842767295597	18.060443766911824
201	20100	633	1000	0.930567932259689	606	27	0.8910769230769164	0.8499210110584519	18.10706411600113
202	20200	630	1000	0.9152871132076517	603	27	0.8923076923076856	0.8523809523809524	18.15697809855143
203	20300	629	1000	0.9237494418401169	603	26	0.8936923076923008	0.8600953895071543	18.204739967981975
204	20400	627	1000	0.9129063579279537	601	26	0.8936923076923013	0.8580542264752791	18.250759851932525
205	20500	631	1000	0.9281334858256713	605	26	0.8937692307692242	0.8573692551505546	18.30168689886729
206	20600	631	1000	0.9262946510041021	605	26	0.8931538461538397	0.8526148969889065	18.34802210330963
207	20700	632	1000	0.9227491982805798	606	26	0.8930769230769161	0.8623417721518988	18.39081401824951
208	20800	633	1000	0.9266833676285726	606	27	0.8929230769230699	0.8609794628751974	18.438865915934244
209	20900	631	1000	0.9290095832126777	604	27	0.8933076923076858	0.8637083993660856	18.48682460387548
210	21000	636	1000	0.9339287403588855	609	27	0.8935384615384551	0.8679245283018868	18.532915918032327
211	21100	634	1000	0.9201343293520259	607	27	0.8943076923076858	0.861198738170347	18.584095533688863
212	21200	633	1000	0.9285109175432383	607	26	0.8943076923076857	0.8609794628751974	18.6305747350057
213	21300	627	1000	0.9327234732310515	604	23	0.8948461538461472	0.8628389154704944	18.673949229717255
214	21400	623	1000	0.9335066066195313	600	23	0.8944615384615319	0.8667736757624398	18.715949900945027
215	21500	623	1000	0.9286905313690426	600	23	0.8944615384615319	0.8715890850722311	18.760076347986857
216	21600	625	1000	0.9279111579370073	602	23	0.8943846153846086	0.872	18.808614567915598
217	21700	617	1000	0.9225414915697638	595	22	0.89492307692307	0.8768233387358185	18.85043351650238
218	21800	615	1000	0.9308118325646997	593	22	0.8952307692307625	0.8796747967479674	18.89350358247757
219	21900	616	1000	0.9155292645280343	594	22	0.8956153846153778	0.8733766233766234	18.933974619706472
220	22000	620	1000	0.9341349172115571	598	22	0.8951538461538394	0.8709677419354839	18.97499828338623
221	22100	621	1000	0.94091356604765	599	22	0.8955384615384545	0.8679549114331723	19.016684051354726
222	22200	617	1000	0.9286509521995004	595	22	0.8949230769230698	0.8687196110210696	19.0563423315684
223	22300	619	1000	0.9288082514058676	597	22	0.8953076923076854	0.8675282714054927	19.097660100460054
224	22400	623	1000	0.938025839677388	601	22	0.8955384615384543	0.8667736757624398	19.14029649893443
225	22500	622	1000	0.9301707172560285	600	22	0.8956153846153773	0.8745980707395499	19.18268051544825
226	22600	620	1000	0.9235938920288217	598	22	0.8955384615384543	0.8758064516129033	19.22605980237325
227	22700	624	1000	0.9400212289970384	602	22	0.8960769230769159	0.8733974358974359	19.26950041850408
228	22800	622	1000	0.938521373651909	600	22	0.8959999999999928	0.8713826366559485	19.30991324981054
229	22900	621	1000	0.9374353212614622	599	22	0.8959230769230697	0.8663446054750402	19.35193291505178
230	23000	623	1000	0.9376439807423825	601	22	0.8963846153846083	0.8603531300160514	19.402235515912373
231	23100	627	1000	0.9335220054914967	606	21	0.8966923076923003	0.8564593301435407	19.44576703310013
232	23200	623	1000	0.9257635967163838	602	21	0.8971538461538389	0.8603531300160514	19.48984128634135
233	23300	631	1000	0.9341652312541211	610	21	0.8969999999999927	0.8510301109350238	19.53271904786428
234	23400	636	1000	0.9275784055078384	614	22	0.8966923076923	0.8474842767295597	19.578856114546458
235	23500	640	1000	0.9378581933414185	619	21	0.8969230769230692	0.8453125	19.625977714856464
236	23600	644	1000	0.9412766916125436	624	20	0.8972307692307613	0.8462732919254659	19.67687471707662
237	23700	646	1000	0.931426038363499	626	20	0.8976923076922994	0.8405572755417957	19.722100949287416
238	23800	650	1000	0.9271431789841817	630	20	0.8977692307692228	0.8446153846153847	19.765320448080697
239	23900	650	1000	0.9337200335251116	629	21	0.8986923076922998	0.8446153846153847	19.8104554494222
240	24000	649	1000	0.9237396277522271	628	21	0.898769230769223	0.8459167950693375	19.85654436747233
241	24100	643	1000	0.9121164379083598	623	20	0.8990769230769153	0.8413685847589425	19.903801135222118
242	24200	649	1000	0.9198924452507495	629	20	0.8988461538461463	0.8397534668721109	19.949066563447317
